Type,Study,Site,Sample,Depth,Depth type,Age (Ma),Age Frame,"Age (Ma, relative to KPg)",Sample Type,Species,d18O,Temperature (C),Delta_Temperature
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 54-55",248.52,rmcd adj,62.545,D.-T. et al. 2014,3.477,Planktonic,P. uncinata,-1.559,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 64-65",248.62,rmcd adj,62.57,D.-T. et al. 2014,3.452,Planktonic,P. uncinata,-1.215,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 74-75",248.72,rmcd adj,62.596,D.-T. et al. 2014,3.426,Planktonic,P. uncinata,-1.484,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 84-85",248.82,rmcd adj,62.621,D.-T. et al. 2014,3.401,Planktonic,P. uncinata,-1.357,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 94-95",248.92,rmcd adj,62.646,D.-T. et al. 2014,3.376,Planktonic,P. uncinata,-1.154,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 104-105",249.02,rmcd adj,62.672,D.-T. et al. 2014,3.35,Planktonic,P. uncinata,-1.22,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 114-115",249.12,rmcd adj,62.697,D.-T. et al. 2014,3.325,Planktonic,P. uncinata,-1.379,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 124-125",249.22,rmcd adj,62.723,D.-T. et al. 2014,3.299,Planktonic,P. uncinata,-1.342,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 129-130",249.27,rmcd adj,62.736,D.-T. et al. 2014,3.286,Planktonic,P. uncinata,-1.426,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 134-135",249.32,rmcd adj,62.748,D.-T. et al. 2014,3.274,Planktonic,P. uncinata,-1.196,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 144-145",249.42,rmcd adj,62.774,D.-T. et al. 2014,3.248,Planktonic,P. uncinata,-1.129,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-5, 149-150",249.47,rmcd adj,62.786,D.-T. et al. 2014,3.236,Planktonic,P. uncinata,-1.336,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 4-5",249.52,rmcd adj,62.799,D.-T. et al. 2014,3.223,Planktonic,P. uncinata,-1.169,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 9-10",249.57,rmcd adj,62.812,D.-T. et al. 2014,3.21,Planktonic,P. uncinata,-1.373,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 19-20",249.67,rmcd adj,62.837,D.-T. et al. 2014,3.185,Planktonic,P. uncinata,-1.301,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 39-40",249.87,rmcd adj,62.888,D.-T. et al. 2014,3.134,Planktonic,P. uncinata,-1.347,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 44-45",249.92,rmcd adj,62.901,D.-T. et al. 2014,3.121,Planktonic,P. uncinata,-1.106,,
d18O_foram,this study,ODP 1209,"198-1209A-24H-6, 49-50",249.97,rmcd adj,62.914,D.-T. et al. 2014,3.108,Planktonic,P. uncinata,-1.281,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-2, 112-113",250,rmcd adj,62.921,D.-T. et al. 2014,3.101,Planktonic,P. uncinata,-1.199,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-2, 122-123",250.12,rmcd adj,62.952,D.-T. et al. 2014,3.07,Planktonic,P. uncinata,-1.209,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-2, 132-133",250.22,rmcd adj,62.977,D.-T. et al. 2014,3.045,Planktonic,P. uncinata,-1.18,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-2, 142-143",250.32,rmcd adj,63.003,D.-T. et al. 2014,3.019,Planktonic,P. uncinata,-1.206,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 2-3",250.42,rmcd adj,63.028,D.-T. et al. 2014,2.994,Planktonic,P. uncinata,-1.258,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 12-13",250.52,rmcd adj,63.054,D.-T. et al. 2014,2.968,Planktonic,P. uncinata,-1.297,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 22-23",250.62,rmcd adj,63.079,D.-T. et al. 2014,2.943,Planktonic,P. uncinata,-1.357,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 32-33",250.72,rmcd adj,63.105,D.-T. et al. 2014,2.917,Planktonic,P. uncinata,-1.227,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 42-43",250.82,rmcd adj,63.13,D.-T. et al. 2014,2.892,Planktonic,P. uncinata,-1.17,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 52-53",250.92,rmcd adj,63.156,D.-T. et al. 2014,2.866,Planktonic,P. uncinata,-1.259,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 62-63",251.02,rmcd adj,63.181,D.-T. et al. 2014,2.841,Planktonic,P. uncinata,-1.205,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 72-73",251.12,rmcd adj,63.207,D.-T. et al. 2014,2.815,Planktonic,P. uncinata,-1.172,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 82-83",251.22,rmcd adj,63.232,D.-T. et al. 2014,2.79,Planktonic,P. uncinata,-1.255,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 92-93",251.32,rmcd adj,63.257,D.-T. et al. 2014,2.765,Planktonic,P. uncinata,-1.103,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 102-103",251.42,rmcd adj,63.283,D.-T. et al. 2014,2.739,Planktonic,P. uncinata,-1.153,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 14-15",251.47,rmcd adj,63.296,D.-T. et al. 2014,2.726,Planktonic,P. uncinata,-1.324,,
d18O_foram,this study,ODP 1209,"198-1209C-14H-3, 107-108",251.47,rmcd adj,63.296,D.-T. et al. 2014,2.726,Planktonic,P. uncinata,-1.264,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 19-20",251.52,rmcd adj,63.308,D.-T. et al. 2014,2.714,Planktonic,P. uncinata,-1.253,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 29-30",251.62,rmcd adj,63.334,D.-T. et al. 2014,2.688,Planktonic,P. uncinata,-1.358,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 34-35",251.67,rmcd adj,63.347,D.-T. et al. 2014,2.675,Planktonic,P. uncinata,-1.324,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 39-40",251.72,rmcd adj,63.359,D.-T. et al. 2014,2.663,Planktonic,P. uncinata,-1.61,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 44-45",251.77,rmcd adj,63.372,D.-T. et al. 2014,2.65,Planktonic,P. uncinata,-1.421,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 54-55",251.87,rmcd adj,63.397,D.-T. et al. 2014,2.625,Planktonic,P. uncinata,-1.427,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 59-60",251.92,rmcd adj,63.41,D.-T. et al. 2014,2.612,Planktonic,P. uncinata,-1.511,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 64-65",251.97,rmcd adj,63.423,D.-T. et al. 2014,2.599,Planktonic,P. uncinata,-1.489,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 74-75",252.07,rmcd adj,63.448,D.-T. et al. 2014,2.574,Planktonic,P. uncinata,-1.444,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 74-75",252.07,rmcd adj,63.448,D.-T. et al. 2014,2.574,Planktonic,P. uncinata,-1.653,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 84-85",252.17,rmcd adj,63.474,D.-T. et al. 2014,2.548,Planktonic,P. uncinata,-1.48,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 94-95",252.27,rmcd adj,63.499,D.-T. et al. 2014,2.523,Planktonic,P. uncinata,-1.528,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 104-105",252.37,rmcd adj,63.525,D.-T. et al. 2014,2.497,Planktonic,P. uncinata,-1.497,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 114-115",252.47,rmcd adj,63.55,D.-T. et al. 2014,2.472,Planktonic,P. inconstans,-1.466,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 124-125",252.57,rmcd adj,63.576,D.-T. et al. 2014,2.446,Planktonic,P. inconstans,-1.336,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 134-135",252.67,rmcd adj,63.601,D.-T. et al. 2014,2.421,Planktonic,P. inconstans,-1.433,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 144-145",252.77,rmcd adj,63.627,D.-T. et al. 2014,2.395,Planktonic,P. inconstans,-1.408,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 144-145",252.77,rmcd adj,63.627,D.-T. et al. 2014,2.395,Planktonic,P. inconstans,-1.453,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-2, 149-150",252.82,rmcd adj,63.639,D.-T. et al. 2014,2.383,Planktonic,P. inconstans,-1.418,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 4-5",252.87,rmcd adj,63.652,D.-T. et al. 2014,2.37,Planktonic,P. inconstans,-1.337,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 4-5",252.87,rmcd adj,63.652,D.-T. et al. 2014,2.37,Planktonic,P. inconstans,-1.26,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 14-15",252.97,rmcd adj,63.678,D.-T. et al. 2014,2.344,Planktonic,P. inconstans,-1.377,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 14-15",252.97,rmcd adj,63.678,D.-T. et al. 2014,2.344,Planktonic,P. inconstans,-1.468,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 24-25",253.07,rmcd adj,63.703,D.-T. et al. 2014,2.319,Planktonic,P. inconstans,-1.338,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 34-35",253.17,rmcd adj,63.738,D.-T. et al. 2014,2.284,Planktonic,P. inconstans,-1.333,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 44-45",253.27,rmcd adj,63.773,D.-T. et al. 2014,2.249,Planktonic,P. inconstans,-1.336,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 49-50",253.32,rmcd adj,63.791,D.-T. et al. 2014,2.231,Planktonic,P. inconstans,-1.217,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 54-55",253.37,rmcd adj,63.808,D.-T. et al. 2014,2.214,Planktonic,P. inconstans,-1.129,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 59-60",253.42,rmcd adj,63.823,D.-T. et al. 2014,2.199,Planktonic,P. inconstans,-1.015,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 64-65",253.47,rmcd adj,63.837,D.-T. et al. 2014,2.185,Planktonic,P. inconstans,-1.151,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 74-75",253.57,rmcd adj,63.866,D.-T. et al. 2014,2.156,Planktonic,P. inconstans,-1.267,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 84-85",253.67,rmcd adj,63.895,D.-T. et al. 2014,2.127,Planktonic,P. inconstans,-1.232,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 94-95",253.77,rmcd adj,63.918,D.-T. et al. 2014,2.104,Planktonic,P. inconstans,-1.192,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 104-105",253.87,rmcd adj,63.938,D.-T. et al. 2014,2.084,Planktonic,P. inconstans,-1.211,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 114-115",253.97,rmcd adj,63.959,D.-T. et al. 2014,2.063,Planktonic,P. inconstans,-1.439,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 124-125",254.07,rmcd adj,63.98,D.-T. et al. 2014,2.042,Planktonic,P. inconstans,-1.265,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 134-135",254.17,rmcd adj,64.004,D.-T. et al. 2014,2.018,Planktonic,P. inconstans,-1.208,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-3, 144-145",254.27,rmcd adj,64.031,D.-T. et al. 2014,1.991,Planktonic,P. inconstans,-0.967,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 4-5",254.37,rmcd adj,64.058,D.-T. et al. 2014,1.964,Planktonic,P. inconstans,-1.227,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 14-15",254.47,rmcd adj,64.085,D.-T. et al. 2014,1.937,Planktonic,P. inconstans,-1.175,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 34-35",254.67,rmcd adj,64.154,D.-T. et al. 2014,1.868,Planktonic,P. inconstans,-1.238,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 44-45",254.77,rmcd adj,64.19,D.-T. et al. 2014,1.832,Planktonic,P. inconstans,-1.185,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 54-55",254.87,rmcd adj,64.226,D.-T. et al. 2014,1.796,Planktonic,P. inconstans,-1.311,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 74-75",255.07,rmcd adj,64.297,D.-T. et al. 2014,1.725,Planktonic,P. pseudoinconstans,-1.226,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 84-85",255.17,rmcd adj,64.33,D.-T. et al. 2014,1.692,Planktonic,P. pseudoinconstans,-1.118,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 94-95",255.27,rmcd adj,64.362,D.-T. et al. 2014,1.66,Planktonic,P. pseudoinconstans,-1.205,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 104-105",255.37,rmcd adj,64.393,D.-T. et al. 2014,1.629,Planktonic,P. pseudoinconstans,-1.128,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-4, 144-145",255.77,rmcd adj,64.583,D.-T. et al. 2014,1.439,Planktonic,P. pseudoinconstans,-0.942,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-5, 14-15",255.97,rmcd adj,64.645,D.-T. et al. 2014,1.377,Planktonic,P. pseudoinconstans,-1.358,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-5, 39-40",256.22,rmcd adj,64.698,D.-T. et al. 2014,1.324,Planktonic,P. pseudoinconstans,-1.322,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-5, 84-85",256.67,rmcd adj,64.795,D.-T. et al. 2014,1.227,Planktonic,P. pseudoinconstans,-1.286,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 19-20",257.52,rmcd adj,65.03,D.-T. et al. 2014,0.992,Planktonic,P. pseudoinconstans,-0.859,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 24-25",257.57,rmcd adj,65.04,D.-T. et al. 2014,0.982,Planktonic,P. pseudoinconstans,-0.967,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 34-35",257.67,rmcd adj,65.055,D.-T. et al. 2014,0.967,Planktonic,P. pseudoinconstans,-1.007,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 44-45",257.77,rmcd adj,65.07,D.-T. et al. 2014,0.952,Planktonic,P. pseudoinconstans,-1.085,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 54-55",257.87,rmcd adj,65.085,D.-T. et al. 2014,0.937,Planktonic,P. pseudoinconstans,-1.007,,
d18O_foram,this study,ODP 1209,"198-1209B-25H-6, 64-65",257.97,rmcd adj,65.1,D.-T. et al. 2014,0.922,Planktonic,P. pseudoinconstans,-1.014,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 54-55",258.02,rmcd adj,65.108,D.-T. et al. 2014,0.914,Planktonic,P. taurica,-1.103,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 64-65",258.12,rmcd adj,65.123,D.-T. et al. 2014,0.899,Planktonic,P. taurica,-1.237,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 64-65",258.12,rmcd adj,65.123,D.-T. et al. 2014,0.899,Planktonic,P. taurica,-1.167,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 74-75",258.22,rmcd adj,65.153,D.-T. et al. 2014,0.869,Planktonic,P. taurica,-1.02,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 84-85",258.32,rmcd adj,65.204,D.-T. et al. 2014,0.818,Planktonic,P. taurica,-1.129,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 104-105",258.52,rmcd adj,65.263,D.-T. et al. 2014,0.759,Planktonic,P. taurica,-1.269,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 114-115",258.62,rmcd adj,65.286,D.-T. et al. 2014,0.736,Planktonic,P. taurica,-1.248,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 124-125",258.72,rmcd adj,65.31,D.-T. et al. 2014,0.712,Planktonic,P. taurica,-1.304,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-4, 144-145",258.92,rmcd adj,65.377,D.-T. et al. 2014,0.645,Planktonic,P. taurica,-1.243,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 4-5",259.02,rmcd adj,65.418,D.-T. et al. 2014,0.604,Planktonic,P. taurica,-1.326,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 14-15",259.12,rmcd adj,65.444,D.-T. et al. 2014,0.578,Planktonic,P. taurica,-1.23,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 24-25",259.22,rmcd adj,65.46,D.-T. et al. 2014,0.562,Planktonic,P. taurica,-1.249,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 34-35",259.32,rmcd adj,65.476,D.-T. et al. 2014,0.546,Planktonic,P. taurica,-1.197,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 44-45",259.42,rmcd adj,65.492,D.-T. et al. 2014,0.53,Planktonic,P. taurica,-1.255,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 54-55",259.52,rmcd adj,65.508,D.-T. et al. 2014,0.514,Planktonic,P. taurica,-1.389,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 59-60",259.57,rmcd adj,65.516,D.-T. et al. 2014,0.506,Planktonic,P. taurica,-1.062,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 64-65",259.62,rmcd adj,65.524,D.-T. et al. 2014,0.498,Planktonic,P. taurica,-1.108,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 74-75",259.72,rmcd adj,65.547,D.-T. et al. 2014,0.475,Planktonic,P. taurica,-1.098,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 84-85",259.82,rmcd adj,65.571,D.-T. et al. 2014,0.451,Planktonic,P. taurica,-1.163,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 94-95",259.92,rmcd adj,65.596,D.-T. et al. 2014,0.426,Planktonic,P. taurica,-1.217,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 114-115",260.12,rmcd adj,65.711,D.-T. et al. 2014,0.311,Planktonic,P. taurica,-1.234,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 119-120",260.17,rmcd adj,65.72,D.-T. et al. 2014,0.302,Planktonic,P. taurica,-1.162,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 134-135",260.32,rmcd adj,65.748,D.-T. et al. 2014,0.274,Planktonic,P. taurica,-1.169,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-5, 144-145",260.42,rmcd adj,65.767,D.-T. et al. 2014,0.255,Planktonic,P. taurica,-1.18,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-6, 4-5",260.52,rmcd adj,65.786,D.-T. et al. 2014,0.236,Planktonic,P. taurica,-1.273,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-6, 14-15",260.62,rmcd adj,65.804,D.-T. et al. 2014,0.218,Planktonic,P. taurica,-1.158,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-6, 29-30",260.77,rmcd adj,65.836,D.-T. et al. 2014,0.186,Planktonic,P. taurica,-1.125,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-6, 64-65",261.12,rmcd adj,65.911,D.-T. et al. 2014,0.111,Planktonic,P. taurica,-1.304,,
d18O_foram,this study,ODP 1209,"198-1209A-25H-6, 74-75",261.22,rmcd adj,65.935,D.-T. et al. 2014,0.087,Planktonic,P. taurica,-1.208,,
d18O_foram,,,,,,,,,,,,,
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,35-36",211.64,mcd,65.004,D.-T. et al. 2014,1.018,Benthic,Nuttallides truempyi,0.06,9.79,1.24
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,38-39",211.67,mcd,65.011,D.-T. et al. 2014,1.011,Benthic,Nuttallides truempyi,0.01,10.01,1.46
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,41-42",211.7,mcd,65.018,D.-T. et al. 2014,1.004,Benthic,Nuttallides truempyi,0,10.06,1.5
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,43-44",211.72,mcd,65.023,D.-T. et al. 2014,0.999,Benthic,Nuttallides truempyi,0.06,9.79,1.24
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,47-48",211.76,mcd,65.032,D.-T. et al. 2014,0.99,Benthic,Nuttallides truempyi,0.03,9.93,1.37
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,50-51",211.79,mcd,65.037,D.-T. et al. 2014,0.985,Benthic,Nuttallides truempyi,0.02,9.97,1.42
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,53-54",211.82,mcd,65.042,D.-T. et al. 2014,0.98,Benthic,Nuttallides truempyi,0.12,9.53,0.97
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,55-56",211.84,mcd,65.045,D.-T. et al. 2014,0.977,Benthic,Nuttallides truempyi,0.04,9.88,1.33
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,59-60",211.88,mcd,65.051,D.-T. et al. 2014,0.971,Benthic,Nuttallides truempyi,0.02,9.97,1.42
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,62-63",211.91,mcd,65.056,D.-T. et al. 2014,0.966,Benthic,Nuttallides truempyi,0.06,9.79,1.24
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262C-12H-7,65-66",211.94,mcd,65.061,D.-T. et al. 2014,0.961,Benthic,Nuttallides truempyi,0,10.06,1.5
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,8-9",211.98,mcd,65.067,D.-T. et al. 2014,0.955,Benthic,Nuttallides truempyi,0.02,9.97,1.42
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,11-12",212.01,mcd,65.072,D.-T. et al. 2014,0.95,Benthic,Nuttallides truempyi,-0.1,10.5,1.95
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,14-15",212.04,mcd,65.076,D.-T. et al. 2014,0.946,Benthic,Nuttallides truempyi,-0.01,10.1,1.55
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,16-17",212.06,mcd,65.08,D.-T. et al. 2014,0.942,Benthic,Nuttallides truempyi,-0.12,10.59,2.04
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,19-20",212.09,mcd,65.084,D.-T. et al. 2014,0.938,Benthic,Nuttallides truempyi,-0.03,10.19,1.64
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,23-24",212.13,mcd,65.091,D.-T. et al. 2014,0.931,Benthic,Nuttallides truempyi,-0.15,10.72,2.17
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,26-27",212.16,mcd,65.095,D.-T. et al. 2014,0.927,Benthic,Nuttallides truempyi,-0.12,10.59,2.04
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,29-30",212.19,mcd,65.1,D.-T. et al. 2014,0.922,Benthic,Nuttallides truempyi,0.02,9.97,1.42
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,33-34",212.23,mcd,65.106,D.-T. et al. 2014,0.916,Benthic,Nuttallides truempyi,0.01,10.01,1.46
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,35-36",212.25,mcd,65.109,D.-T. et al. 2014,0.913,Benthic,Nuttallides truempyi,-0.13,10.64,2.08
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,38-39",212.28,mcd,65.114,D.-T. et al. 2014,0.908,Benthic,Nuttallides truempyi,-0.12,10.59,2.04
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,41-42",212.31,mcd,65.119,D.-T. et al. 2014,0.903,Benthic,Nuttallides truempyi,-0.08,10.41,1.86
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,44-45",212.34,mcd,65.123,D.-T. et al. 2014,0.899,Benthic,Nuttallides truempyi,-0.15,10.72,2.17
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,47-48",212.37,mcd,65.128,D.-T. et al. 2014,0.894,Benthic,Nuttallides truempyi,-0.14,10.68,2.13
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,50-51",212.4,mcd,65.133,D.-T. et al. 2014,0.889,Benthic,Nuttallides truempyi,-0.17,10.81,2.26
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,53-54",212.43,mcd,65.137,D.-T. et al. 2014,0.885,Benthic,Nuttallides truempyi,-0.14,10.68,2.13
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,55-56",212.45,mcd,65.14,D.-T. et al. 2014,0.882,Benthic,Nuttallides truempyi,-0.12,10.59,2.04
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,62-63",212.52,mcd,65.15,D.-T. et al. 2014,0.872,Benthic,Nuttallides truempyi,-0.11,10.55,1.99
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,65-66",212.55,mcd,65.154,D.-T. et al. 2014,0.868,Benthic,Nuttallides truempyi,-0.13,10.64,2.08
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,67-68",212.57,mcd,65.157,D.-T. et al. 2014,0.865,Benthic,Nuttallides truempyi,-0.08,10.41,1.86
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,71-72",212.61,mcd,65.162,D.-T. et al. 2014,0.86,Benthic,Nuttallides truempyi,-0.06,10.33,1.77
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,74-75",212.64,mcd,65.167,D.-T. et al. 2014,0.855,Benthic,Nuttallides truempyi,-0.09,10.46,1.9
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,77-78",212.67,mcd,65.171,D.-T. et al. 2014,0.851,Benthic,Nuttallides truempyi,-0.09,10.46,1.9
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,79-80",212.69,mcd,65.174,D.-T. et al. 2014,0.848,Benthic,Nuttallides truempyi,-0.14,10.68,2.13
d18O_foram,Barnet et al. (2019),ODP 1262,"208-1262B-22H-1,83-84",212.73,mcd,65.179,D.-T. et al. 2014,0.843,Benthic,Nuttallides truempyi,-0.12,10.59,2.04
